timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,Class
1492638980,40.44852375,-79.94425802,11.22000027,0.119003296,-0.936157227,0.171295166,-0.024811074,0.023568976,0.035936429,Pothole
1492638981,40.44852375,-79.94425802,11.22000027,0.153808594,-0.982223511,0.147674561,0.012104333,0.013758689,0.056597766,Pothole
1492638981,40.44852375,-79.94425802,11.22000027,0.117004395,-0.941772461,0.183746338,0.005238438,0.015924105,0.014939535,Pothole
1492638981,40.44852375,-79.94425802,11.22000027,0.04083252,-0.979568481,0.186950684,0.030131271,0.127445308,-0.030940606,Pothole
1492638981,40.44852375,-79.94425802,11.22000027,0.089324951,-0.952346802,0.161331177,-0.023913589,0.111849037,0.018658373,Pothole
1492638981,40.44862237,-79.94427272,10.90999985,0.122894287,-0.950958252,0.178207397,-0.040832118,0.100255765,0.003588077,Pothole
1492638982,40.44862237,-79.94427272,10.90999985,0.112731934,-0.979385376,0.152252197,-0.051592088,0.10031462,-0.065826152,Pothole
1492638982,40.44862237,-79.94427272,10.90999985,0.07371521,-1.002792358,0.193023682,0.008901616,0.228619863,-0.135908035,Pothole
1492638982,40.44862237,-79.94427272,10.90999985,0.128295898,-1.031799316,0.170562744,-0.034162232,0.133174832,-0.07639464,Pothole
1492638982,40.44862237,-79.94427272,10.90999985,0.08442688,-1.084793091,0.168884277,0.061817029,0.005980128,-0.000448743,Pothole
1492638982,40.44870556,-79.94429363,10.56000042,0.141662598,-0.957809448,0.170196533,0.025394306,0.100886401,-0.010662498,Pothole
1492638983,40.44870556,-79.94429363,10.56000042,0.169967651,-0.925308228,0.167541504,-0.071740766,0.136614305,-0.052265335,Pothole
1492638983,40.44870556,-79.94429363,10.56000042,0.138641357,-0.936737061,0.255996704,-0.009777796,0.067073576,-0.026928553,Pothole
1492638983,40.44870556,-79.94429363,10.56000042,0.125671387,-0.928634644,0.221237183,0.044854024,-0.04602475,0.043226567,Pothole
1492638983,40.44870556,-79.94429363,10.56000042,-0.008834839,-1.175033569,0.102600098,0.133115977,0.066141736,-0.041456363,Pothole
1492638983,40.4488069,-79.94433446,10.44999981,0.046218872,-0.842971802,0.348358154,-0.155976818,-0.043659597,0.012376509,Pothole
1492638984,40.4488069,-79.94433446,10.44999981,0.253555298,-1.084228516,0.305450439,-0.222279941,0.398182264,-0.192023236,Pothole
1492638984,40.4488069,-79.94433446,10.44999981,0.215072632,-0.900863647,0.243591309,-0.158050888,0.238213634,-0.148304251,Pothole
1492638984,40.4488069,-79.94433446,10.44999981,0.077346802,-0.933807373,0.27645874,-0.115491176,0.036914076,-0.022601982,Pothole
1492638984,40.4488069,-79.94433446,10.44999981,0.124389648,-0.972229004,0.242401123,-0.092082523,0.098450674,-0.065169682,Pothole
1492638984,40.44889733,-79.94437177,10.93999958,0.093261719,-0.821044922,0.237457275,-0.113729495,0.160284214,-0.083676521,Pothole
1492638985,40.44889733,-79.94437177,10.93999958,0.124908447,-0.873901367,0.343856812,0.009246495,-0.108552577,0.043023367,Pothole
1492638985,40.44889733,-79.94437177,10.93999958,0.003143311,-1.06161499,0.26373291,-0.010181531,-0.123304092,0.13135829,Pothole
1492638985,40.44889733,-79.94437177,10.93999958,0.011642456,-0.974578857,0.201889038,-0.107264938,0.015587748,-0.012866796,Pothole
1492638985,40.44889733,-79.94437177,10.93999958,-0.000976563,-0.913421631,0.201797485,0.022828883,-0.003332946,0.041824679,Pothole
1492638985,40.44899541,-79.94441225,11.40999985,-0.003616333,-0.920196533,0.344863892,-0.10967936,-0.00673327,-0.004304201,Pothole
1492638986,40.44899541,-79.94441225,11.40999985,0.125396729,-0.959197998,0.235519409,0.044977062,-0.008806008,-0.022973493,Pothole
1492638986,40.44899541,-79.94441225,11.40999985,0.034698486,-0.949493408,0.222824097,-0.062792811,0.063148077,-0.123420472,Pothole
1492638986,40.44899541,-79.94441225,11.40999985,0.0184021,-0.981399536,0.20135498,-0.014621287,-0.000972054,-0.02147147,Pothole
1492638986,40.44909478,-79.94445379,11.84000015,0.124084473,-0.863555908,0.202728271,0.032472722,-0.02254499,0.027045999,Pothole
1492638986,40.44909478,-79.94445379,11.84000015,0.079467773,-0.974441528,0.274246216,-0.002606436,0.136165562,-0.046225286,Pothole
1492638987,40.44909478,-79.94445379,11.84000015,0.067947388,-0.935577393,0.192230225,-0.01795663,0.042667569,0.012500612,Pothole
1492638987,40.44909478,-79.94445379,11.84000015,-0.042526245,-0.992843628,0.285858154,0.023400131,0.043464387,0.025716549,Pothole
1492638987,40.44909478,-79.94445379,11.84000015,-0.104904175,-0.893112183,0.312393188,0.019286346,-0.005445898,-0.01151684,Pothole
1492638987,40.44909478,-79.94445379,11.84000015,0.096923828,-0.98739624,0.204879761,0.025476332,0.005154282,0.008777246,Pothole
1492638987,40.44919864,-79.94449734,12.23999977,0.061859131,-0.934768677,0.289657593,-0.002636263,0.025542112,-0.026748257,Pothole
1492638988,40.44919864,-79.94449734,12.23999977,0.130783081,-0.951187134,0.186813354,0.012770923,-0.037303963,0.05780258,Pothole
1492638988,40.44919864,-79.94449734,12.23999977,0.037200928,-0.948059082,0.280090332,-0.060568539,0.018477278,0.000398409,Pothole
1492638988,40.44919864,-79.94449734,12.23999977,-0.005081177,-0.877090454,0.194976807,-0.037363617,0.070443274,-0.032550753,Pothole
1492638988,40.44919864,-79.94449734,12.23999977,-0.062316895,-1.024246216,0.165603638,0.007572432,-0.083015525,0.023748473,Pothole
1492638988,40.44930653,-79.94454257,12.46000004,-0.093917847,-0.871261597,0.24798584,-0.070212112,-0.087815606,0.101864314,Pothole
1492638989,40.44930653,-79.94454257,12.46000004,-0.134674072,-0.952926636,0.223480225,-0.071358869,-0.062288142,0.044211137,Pothole
1492638989,40.44930653,-79.94454257,12.46000004,-0.135345459,-0.990646362,0.220611572,-0.014590128,0.053269347,-0.071723189,Pothole
1492638989,40.44930653,-79.94454257,12.46000004,-0.133102417,-1.01411438,0.156616211,0.033986996,-0.092759232,0.033639986,Pothole
1492638989,40.44930653,-79.94454257,12.46000004,-0.154586792,-0.874160767,0.22038269,0.134722395,-0.111494304,0.054977765,Pothole
1492638989,40.44940868,-79.9445854,12.35999966,-0.043945313,-0.989807129,0.212814331,-0.027893417,-0.020028569,0.004030961,Pothole
1492638990,40.44940868,-79.9445854,12.35999966,-0.149749756,-0.976348877,0.220413208,-0.076717149,-0.117571105,0.016577379,Pothole
1492638990,40.44940868,-79.9445854,12.35999966,-0.165008545,-1.034179688,0.14906311,0.086447807,-0.099486644,0.009671536,Pothole
1492638990,40.44940868,-79.9445854,12.35999966,-0.065994263,-0.96774292,0.234024048,-0.024109331,-0.060484916,-0.060864949,Pothole
1492638990,40.44951158,-79.94462855,12.17000008,0.042312622,-0.971786499,0.194488525,-0.04255545,0.035369709,-0.061301175,Pothole
1492638990,40.44951158,-79.94462855,12.17000008,0.064743042,-0.892883301,0.21786499,-0.080698575,0.026053705,-0.003025884,Pothole
1492638991,40.44951158,-79.94462855,12.17000008,0.130233765,-0.919891357,0.260528564,0.013875336,-0.000103064,-0.079823726,Pothole
1492638991,40.44951158,-79.94462855,12.17000008,0.26940918,-1.065124512,0.268661499,0.084921017,0.144079412,-0.211678962,Pothole
1492638991,40.44951158,-79.94462855,12.17000008,0.312026978,-0.924026489,0.326324463,0.056130647,-0.051412059,0.072143702,Pothole
1492638991,40.44951158,-79.94462855,12.17000008,0.085159302,-1.029022217,0.290023804,-0.118987108,0.120969033,-0.032450618,Pothole
1492638991,40.44961826,-79.94467327,12.14000034,0.075881958,-1.038360596,0.225784302,0.062298528,-0.059972524,0.006123673,Pothole
1492638992,40.44961826,-79.94467327,12.14000034,-0.007537842,-0.947540283,0.357788086,0.102746885,0.031239945,-0.020352942,Pothole
1492638992,40.44961826,-79.94467327,12.14000034,0.221893311,-0.849807739,0.243743896,-0.139065212,0.129608327,-0.039075764,Pothole
1492638992,40.44961826,-79.94467327,12.14000034,0.020446777,-1.01965332,0.297927856,-0.015980298,-0.026491262,-0.013956029,Pothole
1492638992,40.44961826,-79.94467327,12.14000034,-0.014907837,-0.949081421,0.315643311,0.003572364,0.007419034,-0.02343928,Pothole
1492638992,40.44972729,-79.94471899,12.73999977,0.093551636,-0.957321167,0.246383667,-0.03637878,0.001290035,-0.06434863,Pothole
1492638993,40.44972729,-79.94471899,12.73999977,0.009109497,-1.051239014,0.204025269,-0.008994028,0.004306864,-0.040619332,Pothole
1492638993,40.44972729,-79.94471899,12.73999977,0.085586548,-0.985336304,0.169754028,-0.042715772,-0.014614096,0.000666589,Pothole
1492638993,40.44972729,-79.94471899,12.73999977,0.142471313,-0.993850708,0.188018799,-0.055691226,0.121615648,-0.065923091,Pothole
1492638993,40.44972729,-79.94471899,12.73999977,0.166503906,-0.828720093,0.252258301,-0.00318301,0.034050112,-0.059828447,Pothole
1492638993,40.44983636,-79.94476472,12.63000011,0.147750854,-0.934921265,0.198318481,-0.086335155,-0.005820339,0.002329733,Pothole
1492638994,40.44983636,-79.94476472,12.63000011,0.065841675,-0.946395874,0.153518677,0.003497796,0.016994696,-0.012802614,Pothole
1492638994,40.44983636,-79.94476472,12.63000011,0.140487671,-0.90713501,0.23928833,-0.073007898,0.094072437,-0.060698235,Pothole
1492638994,40.44983636,-79.94476472,12.63000011,0.087936401,-0.960083008,0.206237793,0.044733383,0.011410846,0.005759618,Pothole
1492638994,40.44983636,-79.94476472,12.63000011,0.065994263,-0.984161377,0.174621582,-0.101280815,0.052774532,-0.04062306,Pothole
1492638994,40.44993861,-79.94480759,12.21000004,0.095504761,-1.025924683,0.139419556,-0.046298257,0.036464268,-0.020826186,Pothole
1492638995,40.44993861,-79.94480759,12.21000004,0.030319214,-0.887145996,0.161010742,-0.051593153,-0.050721767,0.007066165,Pothole
1492638995,40.44993861,-79.94480759,12.21000004,0.118423462,-1.012435913,0.139022827,-0.055101069,0.037588655,0.000405067,Pothole
1492638995,40.44993861,-79.94480759,12.21000004,0.035049438,-0.966522217,0.230545044,-0.016140088,-0.036062663,-0.007535681,Pothole
1492638995,40.44993861,-79.94480759,12.21000004,0.12562561,-1.037567139,0.145553589,0.016845825,0.063708939,-0.028779717,Pothole
1492638995,40.45003523,-79.9448481,11.68999958,0.074432373,-1.045837402,0.112243652,0.087748228,-0.05056251,0.01915452,Pothole
1492638996,40.45003523,-79.9448481,11.68999958,0.035675049,-0.906280518,0.050460815,-0.049313754,-0.049662095,0.074258252,Pothole
1492638996,40.45003523,-79.9448481,11.68999958,0.110443115,-1.008712769,0.035064697,-0.018870094,-0.036037896,0.03615108,Pothole
1492638996,40.45003523,-79.9448481,11.68999958,0.035049438,-0.905075073,0.039169312,-0.031626902,-0.039146604,0.032829852,Pothole
1492638996,40.45003523,-79.9448481,11.68999958,0.084243774,-0.952011108,0.006469727,-0.093476155,0.052719671,-0.066132149,Pothole
1492638996,40.45013344,-79.94488928,10.38000011,0.223266602,-1.017944336,0.07824707,0.05974722,-0.181200682,0.125826372,Pothole
1492638997,40.45013344,-79.94488928,10.38000011,0.15802002,-1.039749146,0.053451538,-0.113551863,0.214522952,-0.144588875,Pothole
1492638997,40.45013344,-79.94488928,10.38000011,-0.065719604,-1.016113281,0.138061523,0.021994781,-0.158621869,0.095527588,Pothole
1492638997,40.45013344,-79.94488928,10.38000011,0.103286743,-0.98374939,0.073730469,-0.076883064,-0.01545459,0.006716226,Pothole
1492638997,40.45013344,-79.94488928,10.38000011,-0.019485474,-0.938827515,0.077178955,-0.008206797,-0.045681735,0.029887858,Pothole
1492638997,40.45021268,-79.9449225,8.789999962,0.122970581,-1.007598877,0.002441406,-0.03580407,0.060865481,0.003741209,Pothole
1492638998,40.45021268,-79.9449225,8.789999962,0.103927612,-0.904525757,0.042160034,-0.033698575,0.022554844,-0.01533022,Pothole
1492638998,40.45021268,-79.9449225,8.789999962,0.078384399,-0.994628906,0.021224976,-0.00756897,0.013880129,0.015879897,Pothole
1492638998,40.45021268,-79.9449225,8.789999962,0.020629883,-0.973052979,0.022537231,-0.029402364,0.046994141,-0.004687164,Pothole
1492638998,40.45027839,-79.94495005,7.090000153,0.063705444,-0.956878662,0.015289307,-0.003773433,-0.024436367,0.028812207,Pothole
1492638998,40.45027839,-79.94495005,7.090000153,0.046615601,-0.947982788,0.117355347,-0.080873012,-0.006921289,-0.008273643,Pothole
1492638999,40.45027839,-79.94495005,7.090000153,0.104263306,-0.997589111,0.004470825,-0.036312201,0.060862286,-0.036780119,Pothole
1492638999,40.45027839,-79.94495005,7.090000153,0.057052612,-0.986968994,0.037902832,-0.014561899,-0.039257924,0.030872429,Pothole
1492638999,40.45027839,-79.94495005,7.090000153,0.0806427,-1.003067017,-0.02355957,-0.011529623,-0.000990962,-0.013976269,Pothole
1492638999,40.45027839,-79.94495005,7.090000153,0.00378418,-1.007629395,-0.027450562,-0.017479125,-0.041369811,0.00952373,Pothole
1492638999,40.4503305,-79.9449719,5.269999981,0.065917969,-1.034133911,-0.041641235,-0.03516145,0.00661183,0.004954012,Pothole
1492639000,40.4503305,-79.9449719,5.269999981,0.009277344,-0.989883423,0.009857178,-0.039664056,-0.019951338,0.008175106,Pothole
1492639000,40.4503305,-79.9449719,5.269999981,0.032806396,-1.032974243,-0.029190063,-0.015176556,-0.010536264,0.01373259,Pothole
1492639000,40.4503305,-79.9449719,5.269999981,0.043655396,-1.000778198,0.011398315,-0.024407605,0.001221592,-0.005584116,Pothole
1492639000,40.4503305,-79.9449719,5.269999981,0.028335571,-1.014450073,0.054244995,0.00333268,-0.012789032,-0.016992299,Pothole
1492639000,40.45035882,-79.94498377,2.910000086,0.049835205,-0.999237061,0.084075928,-0.008484565,-0.005264271,-0.005404353,Pothole
1492639001,40.45035882,-79.94498377,2.910000086,0.071136475,-0.963516235,0.12727356,-0.02123871,-0.00411778,-0.006604107,Pothole
1492639001,40.45035882,-79.94498377,2.910000086,0.05619812,-0.98324585,0.15045166,-0.023277626,0.00014967,-0.010900851,Pothole
1492639001,40.45035882,-79.94498377,2.910000086,0.078857422,-0.982391357,0.136703491,-0.002398443,-0.020193685,0.008557269,Pothole
1492639001,40.45035882,-79.94498377,2.910000086,0.060897827,-0.984130859,0.122009277,-0.003247459,-0.014871624,-0.004259726,Pothole
1492639001,40.45037874,-79.94499212,1.360000014,0.070068359,-0.979476929,0.127349854,-0.016105467,-0.015850868,0.000942226,Pothole
1492639002,40.45037874,-79.94499212,1.360000014,0.070739746,-0.984893799,0.128189087,-0.009605223,-0.001001082,0.000970456,Pothole
1492639002,40.45037874,-79.94499212,1.360000014,0.060684204,-0.978744507,0.124893188,-0.019143867,-0.000939563,-0.002326005,Pothole
1492639002,40.45037874,-79.94499212,1.360000014,0.070144653,-0.978149414,0.132049561,-0.01067395,-0.007376956,-0.002222674,Pothole
1492639002,40.45037874,-79.94499212,1.360000014,0.072784424,-0.976211548,0.150604248,-0.018055167,0.002244512,-0.002323075,Pothole
1492639002,40.45038431,-79.94499446,0.419999987,0.083328247,-0.95249939,0.232299805,-0.005384912,-0.004219512,0.002088185,Pothole
1492639003,40.45038431,-79.94499446,0.419999987,0.073348999,-0.961074829,0.24772644,-0.012748818,-0.002045041,-0.003323891,Pothole
1492639003,40.45038431,-79.94499446,0.419999987,0.088043213,-0.950073242,0.251037598,-0.010688597,-0.00737669,-0.001156611,Pothole
1492639003,40.45038431,-79.94499446,0.419999987,0.084121704,-0.954147339,0.241470337,-0.019182483,-0.004130297,-0.001251952,Pothole
1492639003,40.45038431,-79.94499446,0.419999987,0.083633423,-0.950454712,0.247970581,-0.015928366,-0.002024535,-0.004422712,Pothole
1492639003,40.45038512,-79.9449948,0.159999996,0.069961548,-0.952514648,0.24256897,-0.016040219,-0.005213937,0.001981658,Pothole
1492639004,40.45038512,-79.9449948,0.159999996,0.079101563,-0.949172974,0.230316162,-0.018186993,-0.009455021,0.00090441,Pothole
1492639004,40.45038512,-79.9449948,0.159999996,0.087310791,-0.933410645,0.31678772,-0.007303986,0.004301005,-0.008615592,Pothole
1492639004,40.45038512,-79.9449948,0.159999996,0.081665039,-0.916763306,0.363189697,0.009670471,-6.39E-05,-0.00629811,Pothole
1492639004,40.45038512,-79.9449948,0.159999996,0.094924927,-0.920959473,0.352005005,-0.017022393,-0.002017078,-0.002301504,Pothole
1492639004,40.45038876,-79.94499632,0.449999988,0.093841553,-0.906082153,0.37336731,-0.026716832,-0.005144162,0.004004595,Pothole
1492639005,40.45038876,-79.94499632,0.449999988,0.079406738,-0.881225586,0.444091797,-0.009784986,0.004321245,0.016948091,Pothole
1492639005,40.45038876,-79.94499632,0.449999988,0.146759033,-0.821807861,0.430175781,0.01906344,-0.073513366,0.045165881,Pothole
1492639005,40.45038876,-79.94499632,0.449999988,0.185714722,-0.896911621,0.510513306,0.001438906,0.024453944,-0.013909158,Pothole
1492639005,40.45038876,-79.94499632,0.449999988,0.129135132,-0.833724976,0.533721924,-0.063919062,-0.048506816,0.052781456,Pothole
